nombre producto,precio,link,categoria,fecha
Crestwood Waterproof,$89.990,https://www.columbiachile.cl/zapatilla-mujer-crestwood-waterproof-columbia-1765411/p?property__Color=%28053%29%20GRAPHITE,mujer,2022-07-25
Crestwood Waterproof,$89.990,https://www.columbiachile.cl/zapatilla-mujer-crestwood-waterproof-columbia-1765411/p?property__Color=%28058%29%20GRAPHITE,mujer,2022-07-25
Pike Lake Insulated,$119.990,https://www.columbiachile.cl/parka-mujer-pike-lake-insulated-columbia-1909281/p?property__Color=%28474%29%20DARK%20NOCTURNAL,mujer,2022-07-25
Crestwood,$89.990,https://www.columbiachile.cl/zapatilla-mujer-crestwood-columbia-1781141/p?property__Color=%28492%29%20ZINC,mujer,2022-07-25
Crestwood,$39.990,https://www.columbiachile.cl/zapatilla-mujer-crestwood-columbia-1781141/p?property__Color=%28053%29%20GRAPHITE,mujer,2022-07-25
Trailstorm Waterproo,$109.990,https://www.columbiachile.cl/zapatilla-mujer-trailstorm-waterproo-columbia-1938911/p?property__Color=%28317%29%20DEEP%20WATER,mujer,2022-07-25
Zapatilla Ivo Trail™,$109.990,https://www.columbiachile.cl/zapatilla-mujer-ivo-trail-columbia-1865621/p?property__Color=%28050%29%20TITANIUM,mujer,2022-07-25
Zapatilla Ivo Trail™,$79.990,https://www.columbiachile.cl/zapatilla-mujer-ivo-trail-columbia-1865621/p?property__Color=%28492%29%20ZINC,mujer,2022-07-25
Bota Mujer Minx™ Slip IV,$89.990,https://www.columbiachile.cl/bota-mujer-minx-slip-iv-columbia-1950851/p?property__Color=%28524%29%20EPIC%20PLUM,mujer,2022-07-25
Facet 60 Low,$139.990,https://www.columbiachile.cl/zapatilla-mujer-facet-60-low-columbia-1974161/p?property__Color=BLACK,mujer,2022-07-25
Facet 60 Low,$139.990,https://www.columbiachile.cl/zapatilla-mujer-facet-60-low-columbia-1974161/p?property__Color=%28438%29%20SUPER%20BLUE,mujer,2022-07-25
Facet 15,$109.990,https://www.columbiachile.cl/zapatilla-mujer-facet-15-columbia-1903601/p?property__Color=%28089%29%20DARK%20GREY,mujer,2022-07-25
Facet 60 Outdry,$149.990,https://www.columbiachile.cl/zapatilla-mujer-facet-60-outdry-columbia-1945631/p?property__Color=%28029%29%20TI%20TITANIUM,mujer,2022-07-25
Facet 60 Outdry,$149.990,https://www.columbiachile.cl/zapatilla-mujer-facet-60-outdry-columbia-1945631/p?property__Color=%28089%29%20DARK%20GREY,mujer,2022-07-25
Zapatilla Mujer Escape™ Pursuit,$109.990,https://www.columbiachile.cl/zapatilla-mujer-escape-pursuit-columbia-1974181/p?property__Color=%28438%29%20SUPER%20BLUE,mujer,2022-07-25
Windgates Tech Fleec,$54.990,https://www.columbiachile.cl/poleron-mujer-windgates-tech-fleec-columbia-1931931/p?property__Color=%28036%29%20MONUMENT,mujer,2022-07-25
Windgates Tech Fleec,$54.990,https://www.columbiachile.cl/poleron-mujer-windgates-tech-fleec-columbia-1931931/p?property__Color=%28466%29%20NOCTURNAL,mujer,2022-07-25
Windgates Tech Fleec,$79.990,https://www.columbiachile.cl/poleron-mujer-windgates-tech-fleec-columbia-1931931/p?property__Color=%28397%29%20STONE%20GREEN,mujer,2022-07-25
Slopeside Peak,$129.990,https://www.columbiachile.cl/bota-mujer-slopeside-peak-columbia-1950881/p?property__Color=%28049%29%20TITANIUM,mujer,2022-07-25
Cortaviento Evapouration™,$119.990,https://www.columbiachile.cl/clb-cortaviento-mujer-evapouration-jkt-rl2023/p?property__Color=%28010%29%20BLACK,mujer,2022-07-25
HATANA™ MAX OUTDRY™ WIDE,$129.990,https://www.columbiachile.cl/zapatilla-mujer-hatana-max-outdry-columbia-1982321/p?property__Color=%28089%29%20DARK%20GREY,mujer,2022-07-25
