nombre producto,precio,link,categoria,fecha
CRESTWOOD¿ MID WATERPROOF,$99.990,https://www.columbiachile.cl/bota-mujer-crestwood-mid-water-columbia-1765401/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-07-28
CRESTWOOD¿ MID WATERPROOF,$74.990,https://www.columbiachile.cl/bota-mujer-crestwood-mid-water-columbia-1765401/p?property__Color=%28371%29%20HIKER%20GREEN,footwear,2022-07-28
CRESTWOOD¿ MID WATERPROOF,$99.990,https://www.columbiachile.cl/bota-mujer-crestwood-mid-water-columbia-1765401/p?property__Color=%28055%29%20GRAPHITE,footwear,2022-07-28
Zapatilla Hombre Trailstorm™ Waterproof,$109.990,https://www.columbiachile.cl/zapatilla-hombre-trailstorm-waterproof-columbia-1938891/p?property__Color=%28367%29%20DARK%20MOSS,footwear,2022-07-28
NEWTON RIDGE PLUS WATERPROOF AMPED WIDE,$109.990,https://www.columbiachile.cl/botin-mujer-newton-ridge-water-columbia-1718821-f2/p?property__Color=%28015%29%20SHARK,footwear,2022-07-28
ESCAPE PURSUIT,$109.990,https://www.columbiachile.cl/zapatilla-hombre-escape-pursuit-columbia-1974171/p?property__Color=%28010%29%20BLACK,footwear,2022-07-28
ESCAPE PURSUIT,$79.990,https://www.columbiachile.cl/zapatilla-hombre-escape-pursuit-columbia-1974171/p?property__Color=%28400%29%20DEEP%20MARINE,footwear,2022-07-28
Zapatilla Mujer Summertide™,$84.990,https://www.columbiachile.cl/zapatilla-mujer-summertide-columbia-1928641/p?property__Color=%28554%29%20SHALE%20PURPLE,footwear,2022-07-28
Sandalia Solana™ Slide,$49.990,https://www.columbiachile.cl/clb-sandalia-mujer-solana-slide-1826411/p?property__Color=%28269%29%20SADDLE,footwear,2022-07-28
Redmond V2 Mid Wp,$109.990,https://www.columbiachile.cl/botin-mujer-redmond-v2-mid-wp-columbia-1865321/p?property__Color=%28088%29%20STEAM,footwear,2022-07-28
Flow Borough Low,$119.990,https://www.columbiachile.cl/zapatilla-hombre-flow-borough-low-columbia-1920211/p?property__Color=%28008%29%20STRATUS,footwear,2022-07-28
Sandalia Columbia™ Flip,$34.990,https://www.columbiachile.cl/clb-sandalia-hombre-columbia-flip-1897731/p?property__Color=%28088%29%20STEAM,footwear,2022-07-28
Sandalia Columbia™ Flip,$34.990,https://www.columbiachile.cl/clb-sandalia-mujer-columbia-flip-1897771/p?property__Color=%28010%29%20BLACK,footwear,2022-07-28
Crestwood Mid Water,$99.990,https://www.columbiachile.cl/botin-hombre-crestwood-mid-water-columbia-1765381/p?property__Color=%28231%29%20CORDOVAN,footwear,2022-07-28
Crestwood Mid Water,$99.990,https://www.columbiachile.cl/botin-hombre-crestwood-mid-water-columbia-1765381/p?property__Color=%28014%29%20BLACK,footwear,2022-07-28
Crestwood Waterproof,$89.990,https://www.columbiachile.cl/zapatilla-hombre-crestwood-waterproof-columbia-1765391/p?property__Color=%28255%29%20MUD,footwear,2022-07-28
Escape Thrive Endure,$179.990,https://www.columbiachile.cl/zapatilla-mujer-escape-thrive-endure-columbia-1979581/p?property__Color=%28010%29%20BLACK,footwear,2022-07-28
ESCAPE&trade; THRIVE ULTRA,$169.990,https://www.columbiachile.cl/zapatilla-mujer-escape-thrive-ultra-columbia-1979571/p?property__Color=%28036%29%20MONUMENT,footwear,2022-07-28
ESCAPE&trade; THRIVE ULTRA,$169.990,https://www.columbiachile.cl/zapatilla-mujer-escape-thrive-ultra-columbia-1979571/p?property__Color=%28010%29%20BLACK,footwear,2022-07-28
Facet 15,$109.990,https://www.columbiachile.cl/zapatilla-hombre-facet-15-columbia-1903411/p?property__Color=%28014%29%20BLACK,footwear,2022-07-28
Botín Isoterra™ Mid Outdry™,$94.990,https://www.columbiachile.cl/clb-botin-mujer-isoterra-mid-outdry-1827101/p?property__Color=%28255%29%20MUD,footwear,2022-07-28
Newton Ridge Lt Wp,$119.990,https://www.columbiachile.cl/botin-mujer-newton-ridge-lt-wp-columbia-1889141/p?property__Color=%28043%29%20NIMBUS%20GREY,footwear,2022-07-28
Newton Ridge Water,$109.990,https://www.columbiachile.cl/botin-mujer-newton-ridge-water-columbia-1718821/p?property__Color=%28286%29%20ELK,footwear,2022-07-28
Peakfreak X2 Outdry,$119.990,https://www.columbiachile.cl/zapatilla-mujer-peakfreak-x2-outdry-columbia-1865201/p?property__Color=%28616%29%20MARIONBERRY,footwear,2022-07-28
Peakfreak X2 Outdry,$119.990,https://www.columbiachile.cl/zapatilla-mujer-peakfreak-x2-outdry-columbia-1865201/p?property__Color=%28010%29%20BLACK,footwear,2022-07-28
Peakfreak X2 Outdry,$119.990,https://www.columbiachile.cl/zapatilla-mujer-peakfreak-x2-outdry-columbia-1865201/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-07-28
Botín Hombre Trailstorm™ Mid Waterproof,$119.990,https://www.columbiachile.cl/botin-hombre-trailstorm-mid-waterproof-columbia-1938881/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-07-28
Trailstorm Peak Mid,$119.990,https://www.columbiachile.cl/botin-mujer-trailstorm-peak-mid-columbia-1987091/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-07-28
Zapatilla Mujer Trailstorm™ Waterproof,$109.990,https://www.columbiachile.cl/zapatilla-mujer-trailstorm-waterproof-columbia-1938911/p?property__Color=%28010%29%20BLACK,footwear,2022-07-28
Zapatilla Mujer Trailstorm™ Waterproof,$109.990,https://www.columbiachile.cl/zapatilla-mujer-trailstorm-waterproof-columbia-1938911/p?property__Color=%28053%29%20GRAPHITE,footwear,2022-07-28
Sandalia Vent™ Cush Flip,$24.990,https://www.columbiachile.cl/clb-sandalia-mujer-vent-cush-flip-1678031/p?property__Color=%28726%29%20ZOUR,footwear,2022-07-28
Sandalia Vent™ Cush Flip,$34.990,https://www.columbiachile.cl/clb-sandalia-hombre-vent-cush-flip-1677951/p?property__Color=%28437%29AZUL,footwear,2022-07-28
Sandalia Youth Techsun™ Vent,$29.990,https://www.columbiachile.cl/clb-sandalia-nino-youth-techsun-1594631/p?property__Color=%28426%29%20STORMY%20BLUE,footwear,2022-07-28
Zapatilla Niño Youth Conspiracy,$49.990,https://www.columbiachile.cl/clb-zapatilla-nino-youth-conspiracy-1767551/p?property__Color=%28499%29%20GULF%20STREAM,footwear,2022-07-28
MONTRAIL TRINITY AG,$154.990,https://www.columbiachile.cl/zapatilla-hombre-montrail-trinity-ag-columbia-1979621/p?property__Color=%28813%29%20RED%20QUARTZ,footwear,2022-07-28
MONTRAIL TRINITY AG,$154.990,https://www.columbiachile.cl/zapatilla-mujer-montrail-trinity-ag-columbia-1979631/p?property__Color=%28317%29%20DEEP%20WATER,footwear,2022-07-28
HOOD RIVER SLIDE WMN,$39.990,https://www.columbiachile.cl/sandalia-mujer-hood-river-slide-wmn-columbia-1949931/p?property__Color=%28010%29%20BLACK,footwear,2022-07-28
ESCAPE THRIVE ENDURE,$179.990,https://www.columbiachile.cl/zapatilla-hombre-escape-thrive-endure-columbia-1979591/p?property__Color=%28383%29%20NORI,footwear,2022-07-28
