nombre producto,precio,link,categoria,fecha
Polerón Niña Saltamontes Nano-F 1/4 Zip Hoody Malva Lippi,CLP 24.990,https://www.lippioutdoor.com/poleron-nina-saltamontes-nano-f-1-4-zip-hoody-malva-lippi-m22.html,niño,2022-07-25
Botin Junior Puelo CS Hi Negro Lippi,CLP 64.990,https://www.lippioutdoor.com/5448-botin-junior-puelo-cs-hi-negro.html,niño,2022-07-25
Chaqueta Niña Bear Shaggy-Pro Hoody Jacket Verde Musgo Lippi,CLP 27.990,https://www.lippioutdoor.com/chaqueta-nina-bear-shaggy-pro-hoody-jacket-verde-musgo-lippi-m22.html,niño,2022-07-25
Chaquetas Niño Roble B-Dry Hoody Jacket Negro Lippi,CLP 72.990,https://www.lippioutdoor.com/chaquetas-nino-roble-b-dry-hoody-jacket-negro-lippi-m22.html,niño,2022-07-25
Zapato Niño Puelo Low Velcro Café Azul Lippi,CLP 29.990,https://www.lippioutdoor.com/zapato-nino-puelo-low-velcro-cafe-azul-t15.html,niño,2022-07-25
Botin Niño Intense Hike Kids Mid Petróleo Lippi,CLP 44.990,https://www.lippioutdoor.com/5470-botin-ni-o-intense-hike-kids-mid-petr-leo.html,niño,2022-07-25
Botin Niña Bewarm Gris/Azul Lippi,CLP 29.990,https://www.lippioutdoor.com/botin-nina-bewarm-gris-azul-i19.html,niño,2022-07-25
Botin Niño Bewarm Petroleo Lippi,CLP 29.990,https://www.lippioutdoor.com/botin-nino-bewarm-petroleo-i19.html,niño,2022-07-25
Polar y Chiporro Baby Boy Mini Bear Shaggy-Pro Hoody Jacket Verde Grisaceo Lippi,CLP 23.990,https://www.lippioutdoor.com/polar-y-chiporro-baby-boy-mini-bear-shaggy-pro-hoody-jacket-verde-grisaceo-lippi-m22.html,niño,2022-07-25
Poleron Niño Saltamontes Nano-F 1/4 Hoody Azul Marino Lippi,CLP 14.990,https://www.lippioutdoor.com/poleron-nino-saltamontes-nano-f-1-4-hoody-azul-marino-i21.html,niño,2022-07-25
